label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14
4,1,0.0,0.0,0.0,0.2081665,-0.1533914,-0.08884671,0.3181151,-0.49851212,-0.11115462,0.18871517,-0.75942487,-0.12873688,0.006676761,-0.8548397,-0.15331097,0.31541127,-0.91851604,-0.085360594,0.44599563,-1.2630874,-0.12164221,0.5125111,-1.480066,-0.1545596,0.5544034,-1.6781934,-0.19309422,0.13892524,-0.98445576,-0.10745467,0.14728299,-1.4097692,-0.15330774,0.15074821,-1.6848853,-0.22236688,0.12555638,-1.9071492,-0.27921513,-0.02666063,-0.9191856,-0.1379874,-0.12494976,-1.3083979,-0.22943886,-0.19516516,-1.5640041,-0.33527663,-0.273995,-1.7757272,-0.40571114,-0.17857167,-0.7593745,-0.17253174,-0.3411417,-1.0092402,-0.28588587,-0.45214146,-1.1754985,-0.3631469,-0.5531868,-1.3295035,-0.41331843,2.4721768,2.374274,2.5139244,3.10855,3.062583,3.0433388,3.0217443,3.0028749,3.0199254,2.9143348,2.9844553,3.0277643,2.7800741,3.129264,3.0384414
1,0,0.0,0.0,0.0,-0.1607383,-0.28302857,-0.108808726,-0.22155692,-0.71587753,-0.17804399,-0.08108937,-1.054795,-0.25466502,0.14087994,-1.219743,-0.32671237,-0.07921115,-1.0778003,-0.019365918,-0.054161604,-1.5403441,-0.14543088,-0.046630792,-1.836824,-0.2075587,-0.0065202727,-2.0806766,-0.24753362,0.09316051,-0.9945279,-0.04727922,0.1646853,-1.4283465,-0.2432102,0.02917419,-1.1366107,-0.26111835,0.0048011066,-0.9416125,-0.2022567,0.23301329,-0.84361976,-0.100313954,0.22928879,-1.1284868,-0.29999796,0.06632134,-0.8270807,-0.24598858,0.066467054,-0.67488754,-0.14043991,0.34425983,-0.6499819,-0.16420013,0.27292427,-0.880952,-0.28921142,0.14235538,-0.66808325,-0.24269521,0.14391178,-0.53188324,-0.16955414,2.7403626,2.6158311,2.615137,2.8636749,3.0761313,2.9986393,2.7635772,0.5433537,2.6787417,2.5804553,0.6504328,2.5020685,2.363599,0.84918225,2.531696
7,1,0.0,0.0,0.0,0.28881085,-0.1827006,-0.033966783,0.49879956,-0.5609328,-0.04183702,0.6337866,-0.863291,-0.075822294,0.7465256,-1.1194936,-0.106567115,0.3424696,-0.9018079,0.06553065,0.52515525,-1.1817569,-0.03490556,0.7071602,-1.2605658,-0.10442768,0.87515205,-1.2907888,-0.13964856,0.21201736,-0.9772379,0.0073969783,0.41217098,-1.3630208,-0.118194744,0.6473194,-1.3849272,-0.18330494,0.8241628,-1.3412584,-0.20672667,0.0652259,-1.0023508,-0.07556222,0.34528926,-1.2013043,-0.27735338,0.47912621,-0.87396437,-0.32556972,0.5081399,-0.58428705,-0.29958868,-0.08052876,-0.9679247,-0.15870516,0.20251514,-1.1003155,-0.32032743,0.33284187,-0.85959035,-0.34931827,0.3667661,-0.62902826,-0.33485538,2.6361573,3.0207877,3.1326957,2.7237194,2.5852473,2.8824515,2.7520723,2.1830542,2.784479,2.190028,1.4444922,2.776728,1.9588337,1.6711708,2.7539155
5,0,0.0,0.0,0.0,-0.24003524,-0.19550799,-0.09197203,-0.40521237,-0.5223066,-0.1413898,-0.53027946,-0.78789663,-0.1888116,-0.6718278,-0.9291897,-0.23643324,-0.18583047,-0.9692255,-0.062305726,-0.25861785,-1.3258286,-0.12677358,-0.30558988,-1.5462313,-0.19054621,-0.3430298,-1.7331203,-0.24185133,-0.011238605,-0.99681115,-0.07900101,-0.01601264,-1.3791643,-0.12851222,-0.0182189,-1.6144819,-0.17773467,-0.022035448,-1.8083868,-0.21910608,0.15048859,-0.9109255,-0.11276446,0.25419396,-1.2519155,-0.18325971,0.31334716,-1.4581472,-0.24778298,0.35761586,-1.6372973,-0.29379234,0.29133123,-0.752481,-0.15511847,0.46968704,-0.95151556,-0.22482868,0.5793267,-1.0914577,-0.269096,0.6723604,-1.2346337,-0.3012686,2.704013,3.1036801,2.7943475,3.0287097,3.0407746,3.1241403,3.0918968,3.064104,3.130762,2.992279,3.0435054,3.0819056,2.7834086,3.0766032,3.0377228
8,1,0.0,0.0,0.0,0.0720229,-0.35469964,0.14596269,0.21353637,-0.6839164,0.122564346,0.35983258,-0.91122293,0.06283604,0.41387475,-1.1081033,-0.0046070702,0.17175642,-1.0414935,-0.11638748,0.39268273,-1.5001129,-0.2482934,0.5251044,-1.8218373,-0.35623005,0.61764604,-2.0886312,-0.4286485,0.17106494,-0.9566559,-0.2356824,0.6744416,-0.89921933,-0.33138645,0.69883144,-0.63432914,-0.32903114,0.6070478,-0.52152056,-0.32061794,0.22442308,-0.7719593,-0.3329746,0.71632177,-0.66028005,-0.38833982,0.68864936,-0.38821828,-0.3006389,0.56400096,-0.28008774,-0.24003765,0.32634467,-0.57640004,-0.41869408,0.7165521,-0.51317245,-0.42507374,0.6739986,-0.30617288,-0.3190175,0.56228775,-0.19011213,-0.24157353,2.6500049,2.9177568,2.831606,2.8264353,3.0681372,3.0678213,1.6751721,1.7709193,2.36577,1.6674623,1.6526554,2.4284732,1.8776193,1.5259242,2.6368372
9,0,0.0,0.0,0.0,-0.08208369,-0.4149551,0.043772757,-0.34157658,-0.7250499,-0.037171546,-0.69454914,-0.84141654,-0.14557192,-0.95228064,-0.8780397,-0.25557014,-0.21332876,-1.0963018,-0.13271962,-0.35563096,-1.5813053,-0.27095252,-0.5757362,-1.6948957,-0.3079584,-0.74297863,-1.6718237,-0.32018635,-0.26438063,-0.93713254,-0.22778389,-0.8109244,-1.156891,-0.34618586,-0.83163345,-0.8838252,-0.3056391,-0.711033,-0.7689509,-0.2640281,-0.35431328,-0.6912829,-0.3221468,-0.90544796,-0.67038435,-0.4032368,-0.8206205,-0.45311573,-0.31077728,-0.65815973,-0.44686738,-0.24984919,-0.4593696,-0.420862,-0.41535783,-0.8627982,-0.36759925,-0.47519317,-0.787863,-0.2051731,-0.41190344,-0.6364407,-0.18838044,-0.3568701,2.5589874,2.5958083,2.9383473,2.9670713,2.3426435,2.5273607,2.2499342,1.2433969,2.2691782,2.0280142,1.2074548,2.0678566,2.2264242,1.2397478,2.1788065
5,0,0.0,0.0,0.0,-0.24077141,-0.0080914125,-0.25009084,-0.48674685,-0.16232122,-0.43255973,-0.6949291,-0.28134617,-0.58389413,-0.9038645,-0.34010544,-0.7430289,-0.25145018,-0.7713062,-0.42291874,-0.458898,-1.176603,-0.6060611,-0.5948845,-1.4324182,-0.73514265,-0.70901567,-1.662244,-0.82442534,-0.062042937,-0.9163471,-0.3955484,-0.12471228,-1.4541507,-0.56106585,-0.15855055,-1.7977135,-0.668596,-0.17457324,-2.1016684,-0.74816215,0.11926105,-0.91407275,-0.37911662,0.1335487,-1.4163709,-0.53085184,0.15939823,-1.7493881,-0.63508755,0.18609767,-2.0502176,-0.706392,0.2890977,-0.80852,-0.37882274,0.43852788,-1.1498979,-0.49220806,0.5453579,-1.3539273,-0.54921895,0.6286461,-1.5486964,-0.5918643,2.6705317,3.1071298,2.9274893,2.9678915,3.102201,3.0534494,3.0226002,3.1237652,3.0779169,3.0055988,3.093819,3.0701573,3.0050883,3.0561683,3.0534682
4,0,0.0,0.0,0.0,-0.22279942,-0.15609752,-0.10184213,-0.31817317,-0.5611142,-0.124995746,-0.18995541,-0.88390446,-0.14078063,0.0020225386,-0.95974547,-0.15278709,-0.32662156,-0.9179642,-0.060699545,-0.4670778,-1.2776165,-0.10449074,-0.54915667,-1.5063757,-0.14361317,-0.60154945,-1.7071139,-0.18363506,-0.16526374,-0.9843292,-0.061513036,-0.20617576,-1.3858867,-0.09805289,-0.23075272,-1.6413443,-0.12731746,-0.257217,-1.8340452,-0.15667413,-0.0069549163,-0.94546837,-0.07994692,0.06932014,-1.3213574,-0.15195969,0.12044368,-1.5777948,-0.21358281,0.16265596,-1.7766792,-0.25771663,0.14785159,-0.8415573,-0.10716746,0.27104753,-1.1177098,-0.18812928,0.3681487,-1.3026189,-0.23880945,0.4514435,-1.4642835,-0.27691358,2.3706875,2.53294,2.3261988,3.0824828,3.0873911,3.0484731,3.0708733,3.1176713,3.0874474,2.9124472,3.0956175,3.1201856,2.8645408,3.0753253,3.1091673
9,1,0.0,0.0,0.0,0.20675765,-0.35899022,0.29276574,0.37186694,-0.690331,0.33537728,0.5526871,-0.8956272,0.30856556,0.6625801,-1.0538728,0.28944793,0.25241035,-1.0490334,0.0025905783,0.37110987,-1.5787783,-0.1191727,0.5875364,-1.6687242,-0.12552957,0.70839113,-1.5958287,-0.079218276,0.20373978,-0.9605873,-0.189109,0.6820668,-1.2721437,-0.3201562,0.89516205,-1.06679,-0.24279137,0.8906903,-0.8440329,-0.11551205,0.2271215,-0.7483584,-0.35352328,0.70634806,-1.0401809,-0.44972417,0.8806742,-0.80590636,-0.27084967,0.8312176,-0.620529,-0.07982352,0.31340322,-0.5106639,-0.49252868,0.7082717,-0.7009124,-0.5223771,0.8369651,-0.5850001,-0.37635103,0.80522686,-0.46045437,-0.21441258,2.637928,2.806472,3.0270383,2.918009,2.1750472,2.1583405,2.3741407,1.7266643,2.3407903,2.4029188,1.5603689,2.4097884,2.3342772,1.8185483,2.3831618
0,1,0.0,0.0,0.0,0.25376263,-0.29743913,0.1118281,0.35050783,-0.58051974,0.11707177,0.44891366,-0.7848557,0.07109901,0.4469336,-0.93212247,0.043612733,-0.02799794,-0.99101764,0.18350637,0.26959434,-1.1511205,0.073554955,0.32567924,-0.91465354,-0.019602003,0.2547641,-0.7713768,-0.067841515,-0.0753272,-0.9950845,0.06428563,0.30291387,-1.1695944,-0.03209076,0.3415022,-0.9126721,-0.08041483,0.24633978,-0.80763316,-0.09518375,-0.07075752,-0.95983213,-0.06650812,0.31905127,-1.0222182,-0.14648359,0.3325285,-0.7562669,-0.12689786,0.2233029,-0.68718266,-0.09789218,-0.01893446,-0.8782759,-0.19458498,0.3258079,-0.8328366,-0.21685266,0.31328207,-0.6338274,-0.17115928,0.18939729,-0.5745783,-0.13521141,2.6873767,2.8937645,2.687745,1.9425645,1.4523901,2.4839482,1.9018261,1.3423964,2.2627854,1.6677544,1.4505199,2.0874097,1.4360961,1.6228281,2.1130214
8,0,0.0,0.0,0.0,0.17805435,-0.30850732,0.0997255,0.25713128,-0.6346987,0.12376138,0.3391062,-0.91723126,0.12378994,0.44665897,-1.0464934,0.11082551,0.055373434,-1.0044613,0.035330284,-0.05738766,-1.4223052,0.050808128,-0.1272356,-1.6596597,0.049217723,-0.16836488,-1.8567009,0.03861559,-0.095523596,-0.99536145,-0.01143571,-0.290248,-1.0932735,0.03056115,-0.27109352,-0.945526,0.06426625,-0.20505065,-0.8290748,0.07004339,-0.25322327,-0.88163304,-0.043279618,-0.3902202,-0.92271835,0.00936348,-0.36171392,-0.8060258,0.048170093,-0.30827612,-0.70356494,0.049752347,-0.40649295,-0.75330293,-0.06862387,-0.4870249,-0.7668723,-0.014047411,-0.44214466,-0.64987504,0.03183088,-0.3867408,-0.55030036,0.0556568,2.7959535,3.0574586,2.7232563,2.823137,3.093739,3.048887,2.1184757,1.0530388,2.7186925,2.0833554,1.2174939,2.760251,2.0543015,1.3634791,2.9430134
7,1,0.0,0.0,0.0,0.2803273,-0.16300613,-0.06304173,0.47462085,-0.52130336,-0.09806595,0.5350015,-0.8652179,-0.15067537,0.56900775,-1.1151633,-0.19490676,0.41567186,-0.8972716,-0.0033601478,0.56500125,-1.1637417,-0.119404845,0.69165146,-1.2576293,-0.19198924,0.7992582,-1.2934034,-0.2289325,0.25474665,-0.9656043,-0.052081425,0.41305226,-1.3264236,-0.2130004,0.60375667,-1.3176239,-0.28849736,0.7452457,-1.2401278,-0.31101528,0.08320527,-0.97880584,-0.1212746,0.32989106,-1.0624925,-0.35043788,0.37972978,-0.6720449,-0.3726478,0.36010322,-0.3729445,-0.3190558,-0.08406031,-0.9140322,-0.1919467,0.1798211,-0.96250254,-0.36128905,0.23150031,-0.6827151,-0.3609599,0.20017752,-0.46378484,-0.3186319,2.589719,2.8145232,3.0965676,2.7741475,2.746959,2.824661,2.7735927,2.035568,2.642761,1.95976,1.4587704,2.8396502,1.7554507,1.5710185,2.7680757
5,1,0.0,0.0,0.0,0.30044866,-0.12099228,-0.105806015,0.54638827,-0.38570073,-0.11448481,0.709082,-0.6231981,-0.11987198,0.8719895,-0.7330299,-0.12535088,0.35752007,-0.9304819,0.016211253,0.47554237,-1.2657546,0.0036427395,0.53144777,-1.4559838,-0.02919878,0.5611991,-1.621252,-0.064732134,0.18264718,-0.98304576,0.01615731,0.25555107,-1.3535762,0.0105039505,0.29284737,-1.5732032,-0.040544357,0.30875143,-1.756928,-0.08890114,0.0037323665,-0.9389718,-0.0043466943,0.03477692,-1.2853608,-0.046564404,0.058510497,-1.4856223,-0.11740604,0.07672252,-1.670627,-0.17384067,-0.17933582,-0.8277937,-0.036118135,-0.25096667,-1.072443,-0.10184634,-0.29125106,-1.2280318,-0.15143938,-0.3196275,-1.3768392,-0.18758708,2.6209884,2.9934824,2.7645984,3.0827062,3.0025654,3.026816,3.1087182,2.9297202,3.0561998,2.9975295,2.9228044,3.0945635,2.9203131,3.0857172,3.051296
9,0,0.0,0.0,0.0,-0.11789316,-0.23988332,-0.27764058,-0.1698356,-0.5443051,-0.4489437,-0.03267719,-0.82351345,-0.5832173,0.20362255,-0.9570871,-0.6885472,-0.112132065,-1.1041746,-0.25981683,-0.094886646,-1.5441103,-0.47167853,0.032731526,-1.6207178,-0.5519544,0.104929894,-1.5479857,-0.57409716,0.10300473,-0.974583,-0.19894215,0.28747943,-1.2228657,-0.45529082,0.20947036,-0.8572754,-0.47461897,0.13161616,-0.6694237,-0.41197982,0.28579432,-0.7787599,-0.17475064,0.41012916,-0.80825394,-0.44356844,0.2488929,-0.4552104,-0.38384458,0.14352134,-0.34497052,-0.2641271,0.43898782,-0.5760362,-0.16901015,0.5184317,-0.59513336,-0.35430992,0.39731714,-0.34804618,-0.32744917,0.3094839,-0.28628823,-0.25629708,2.7679307,2.573717,2.5866907,2.8862772,2.2657447,1.8814204,2.4599924,0.8414746,2.747459,2.0020642,1.1614975,2.5468185,2.1089313,1.2185447,2.4668362
1,0,0.0,0.0,0.0,-0.21195714,-0.30443802,-0.09222808,-0.3355706,-0.69323385,-0.15737322,-0.2999989,-1.0616074,-0.23856014,-0.1349569,-1.2953885,-0.3144919,-0.21667676,-1.0367728,0.04939222,-0.26068404,-1.4502654,-0.04720565,-0.30757987,-1.7032324,-0.09177739,-0.30445918,-1.9133993,-0.12089741,-0.053658318,-0.99843097,0.016015403,-0.019316396,-1.4601617,-0.16142747,-0.11907532,-1.2246233,-0.1986398,-0.14009428,-1.0137635,-0.15998703,0.08704888,-0.9072247,-0.042619396,0.019955065,-1.2387745,-0.2528337,-0.104250155,-0.92868966,-0.24037227,-0.098492175,-0.7124479,-0.16089869,0.20677927,-0.7871376,-0.10699558,0.07120197,-1.0577496,-0.24678813,-0.04199743,-0.837996,-0.23132092,-0.037634302,-0.6468936,-0.18112953,2.8353014,2.740547,2.6362104,2.8493643,3.0469875,2.9429145,2.7396278,0.60281104,2.6994524,2.5613923,0.7534477,2.6341956,2.389938,0.97581816,2.6133761
4,1,0.0,0.0,0.0,0.20974179,-0.16370817,-0.10205238,0.31812721,-0.48533887,-0.13844146,0.20197709,-0.75081617,-0.1680315,0.028420143,-0.85823995,-0.20493163,0.32506666,-0.90820736,-0.124322675,0.45461845,-1.2815365,-0.1723136,0.52241,-1.5221002,-0.21244022,0.562253,-1.7406324,-0.25462815,0.14007404,-0.9797827,-0.14284661,0.14641345,-1.4140849,-0.19846332,0.14452808,-1.7001945,-0.26829585,0.11128625,-1.9292033,-0.3235697,-0.031883407,-0.91510475,-0.16832784,-0.1444463,-1.305313,-0.2543792,-0.22707412,-1.5667763,-0.34967658,-0.31897503,-1.78514,-0.41490877,-0.19424656,-0.7560966,-0.19969591,-0.36772272,-1.0039743,-0.30318403,-0.48119265,-1.1652527,-0.36873183,-0.58727396,-1.3101716,-0.4106536,2.5203862,2.408315,2.5387883,3.1295033,3.071439,3.044402,3.0143468,3.0276384,3.007792,2.8987784,3.0135863,3.0316496,2.7887151,3.1326091,3.0482357
3,1,0.0,0.0,0.0,0.24497218,-0.04515659,-0.12417919,0.40902185,-0.28550613,-0.17799671,0.3514139,-0.5783195,-0.21630709,0.19322889,-0.7438206,-0.2657311,0.43384498,-0.8576535,-0.18610875,0.6165766,-1.2279881,-0.25438705,0.71799684,-1.4805783,-0.30371165,0.80079633,-1.7088329,-0.3455012,0.28563774,-0.936319,-0.20424917,0.38877487,-1.4070512,-0.24631755,0.4522148,-1.7002974,-0.31359714,0.50805765,-1.9490236,-0.37334606,0.119586885,-0.90730447,-0.22836246,0.13233103,-1.3625798,-0.3380603,0.15320423,-1.6483905,-0.45527703,0.17538883,-1.8877728,-0.53744113,-0.05571924,-0.7773301,-0.2563348,0.019963086,-0.88629365,-0.38474184,0.09747788,-0.7210391,-0.438297,0.13401721,-0.54228413,-0.47021627,2.347312,2.3566494,2.575263,3.1124866,3.064603,3.1071317,2.9987984,3.0080502,3.129327,3.041162,2.983794,3.0798843,2.41681,1.4203697,2.885155
3,1,0.0,0.0,0.0,0.14103244,-0.0032680356,-0.23494565,0.18991022,-0.14323269,-0.3711929,-0.016070079,-0.31935978,-0.47287863,-0.20799315,-0.50253683,-0.5849853,0.30889392,-0.84844303,-0.35991916,0.45756432,-1.2903107,-0.4907955,0.53375024,-1.6060631,-0.58314484,0.5959394,-1.8928877,-0.6542315,0.13480248,-0.92928356,-0.34389,0.21375021,-1.4351857,-0.4719125,0.24397665,-1.763078,-0.58650523,0.26061514,-2.044826,-0.6664947,-0.037058353,-0.85978466,-0.3353751,-0.125195,-1.2327057,-0.5111075,-0.20057976,-1.4511988,-0.6412801,-0.2544598,-1.660294,-0.7171901,-0.20133093,-0.68105674,-0.3367586,-0.25945947,-0.6981281,-0.49663147,-0.25697532,-0.54855925,-0.5483428,-0.27075228,-0.41203168,-0.5724431,2.3650463,2.0805075,3.0764337,3.0334256,3.0570343,3.0962586,3.0350482,3.0333898,3.0749912,2.9581056,3.0198138,2.9522061,2.1824982,1.7780994,2.9463851
5,0,0.0,0.0,0.0,-0.24706206,-0.13568163,-0.09707988,-0.44717476,-0.38950992,-0.16383916,-0.5888205,-0.5940342,-0.22823133,-0.7195082,-0.7065957,-0.29603133,-0.2884858,-0.91375214,-0.09574143,-0.39509967,-1.2187316,-0.16871618,-0.46285194,-1.4176141,-0.2383794,-0.51596856,-1.6003952,-0.29638806,-0.1203669,-0.9858788,-0.11642499,-0.15298387,-1.3633796,-0.18028621,-0.1802496,-1.5997748,-0.23725206,-0.20844044,-1.796879,-0.28524917,0.04360283,-0.9382466,-0.1512948,0.12811604,-1.2973436,-0.22730377,0.17827965,-1.534087,-0.29642358,0.21494214,-1.7426726,-0.34760073,0.18758924,-0.8097023,-0.19389547,0.31139585,-1.0736157,-0.26042184,0.38753742,-1.2455553,-0.29844767,0.44526476,-1.414509,-0.32887816,2.7347488,3.0635333,2.8714561,3.015397,3.043283,3.0918548,3.0803626,3.0680335,3.1150692,2.9548125,3.0635011,3.0884624,2.9359796,3.1088872,3.0501275
9,1,0.0,0.0,0.0,0.20008573,-0.39769146,0.21740565,0.3875946,-0.7096886,0.21145459,0.5570936,-0.8992787,0.15141347,0.6658173,-1.0371531,0.092170976,0.28388473,-1.0315787,-0.07621962,0.36186355,-1.510382,-0.20743178,0.5512977,-1.5713409,-0.23167032,0.6594805,-1.5059676,-0.20499825,0.21517423,-0.9456414,-0.24384898,0.7117691,-1.1162844,-0.36946213,0.850365,-0.85502744,-0.3127765,0.80999684,-0.64788145,-0.21259494,0.21216597,-0.72867435,-0.38721016,0.7001889,-0.849832,-0.47795185,0.80649465,-0.6038238,-0.33936274,0.7338632,-0.46632743,-0.19234093,0.25540408,-0.48335034,-0.51102793,0.64584726,-0.5451828,-0.5290175,0.72258264,-0.40216887,-0.39712965,0.6547915,-0.32355797,-0.2617507,2.6654232,2.8565822,3.0307908,2.9216428,2.057717,2.2299943,2.1573822,1.6763169,2.4504147,2.1192229,1.6324469,2.3744311,2.0586317,1.7992898,2.304699
5,1,0.0,0.0,0.0,0.27015316,-0.13549738,-0.12367811,0.48411924,-0.45984176,-0.14407916,0.6239785,-0.7437783,-0.15158468,0.75105375,-0.9463564,-0.15877064,0.32217172,-0.93113244,-0.08720444,0.4371809,-1.3580335,-0.13599995,0.49830475,-1.6278154,-0.17651676,0.5458701,-1.8567475,-0.21394782,0.16923405,-0.9824411,-0.07854515,0.2315486,-1.4383068,-0.12916328,0.25891382,-1.7346878,-0.1898251,0.26814362,-1.9657501,-0.23881078,0.012476432,-0.939401,-0.08429053,0.016467886,-1.3592477,-0.16820645,0.0014457309,-1.6221431,-0.252601,-0.014705685,-1.8382236,-0.30939695,-0.1324013,-0.82305115,-0.09869434,-0.21975762,-1.0878323,-0.19419536,-0.28955492,-1.265205,-0.25636843,-0.34672096,-1.4157137,-0.2958735,2.5333598,3.0129669,3.038879,3.0686998,3.0880866,3.1194198,3.0951889,3.0404086,3.0899606,3.0337436,3.0116198,3.0852177,2.8789353,3.0862858,3.0660448
9,0,0.0,0.0,0.0,-0.121155046,-0.34899625,0.020702476,-0.37977055,-0.67172384,-0.058711275,-0.72167426,-0.777978,-0.15485933,-0.9768034,-0.85693395,-0.25392503,-0.2625667,-1.0549217,-0.18345115,-0.35265118,-1.6041673,-0.35030383,-0.55249524,-1.8037505,-0.4037379,-0.7121385,-1.8464228,-0.42525885,-0.25587404,-0.9276537,-0.27200568,-0.78879064,-1.1604958,-0.44407246,-0.89122367,-0.9032237,-0.42376104,-0.82784945,-0.7312888,-0.38366124,-0.30110475,-0.6785475,-0.361097,-0.8503987,-0.6571673,-0.5009319,-0.7978124,-0.4211607,-0.42894608,-0.63584137,-0.39670214,-0.36600608,-0.36727443,-0.4023893,-0.44705713,-0.7967164,-0.32197878,-0.55776936,-0.7428697,-0.14509195,-0.52046096,-0.59032315,-0.14745867,-0.47543123,2.722288,2.558819,3.0487351,2.9944017,2.5278234,2.621622,2.2891603,1.5184525,2.4043128,2.0153713,1.3315829,2.0098915,2.1537626,1.416915,1.8920896
6,0,0.0,0.0,0.0,0.24972531,-0.4130628,0.05259975,0.32956463,-0.7708035,0.09198124,0.3865406,-1.0763123,0.13029438,0.47246322,-1.265583,0.16534755,-0.091556795,-1.0515924,0.027481113,-0.079096526,-1.079508,0.11846696,-0.023551924,-0.9122688,0.15612118,-0.0071535157,-0.7651151,0.16831602,-0.28600854,-0.9581194,0.014364514,-0.25637192,-0.95622426,0.13206235,-0.20304559,-0.8082105,0.12794098,-0.18243377,-0.6781255,0.07566222,-0.43017715,-0.7987613,0.021126974,-0.42575946,-0.87702376,0.10682522,-0.35459676,-0.72658455,0.089099266,-0.31526893,-0.5767799,0.028386427,-0.5349403,-0.6012513,0.038895916,-0.739574,-0.8807184,0.07858036,-0.8421157,-1.0469362,0.08604354,-0.9288451,-1.1680331,0.06678005,2.8192925,3.1032906,2.8983016,1.8786936,1.5389646,2.8977976,1.4998772,1.6428775,2.7448213,2.2046766,0.83968705,2.8196588,3.0262547,3.0320413,2.9612284
9,1,0.0,0.0,0.0,0.32889226,-0.19584222,0.11295035,0.518451,-0.43064892,0.026330523,0.67375636,-0.5783413,-0.11202162,0.6950401,-0.64478934,-0.24471043,0.19767927,-1.0558269,-0.08489016,0.3336051,-1.487178,-0.22275214,0.51623946,-1.4882776,-0.26976818,0.6050363,-1.2858148,-0.27744472,0.14320286,-0.9609038,-0.23697433,0.5953852,-0.89463735,-0.3729905,0.56372774,-0.64010394,-0.3431954,0.45311663,-0.5890783,-0.30042115,0.13879992,-0.774137,-0.38403153,0.5737299,-0.5855167,-0.4641798,0.49122787,-0.39136368,-0.36429313,0.37539262,-0.40180162,-0.3000126,0.18549383,-0.5557878,-0.52724516,0.5155208,-0.37606132,-0.53051627,0.4296254,-0.23843399,-0.43047547,0.30353963,-0.25563294,-0.36525342,2.4758704,2.8247373,2.5376174,2.894657,1.9352258,1.9736482,1.6407124,1.558609,2.1327627,1.4400318,1.5059941,2.037321,1.4457414,1.5157651,2.1530776
8,1,0.0,0.0,0.0,0.32259905,0.0007172497,-0.14497635,0.6807551,-0.27988565,-0.20253105,0.93246585,-0.53427064,-0.2521977,1.1552926,-0.63976514,-0.30330864,0.49971944,-0.9015629,-0.15283059,0.6110194,-1.4184475,-0.26295778,0.680136,-1.7579746,-0.33153868,0.7287361,-2.0333896,-0.38866454,0.28055456,-0.94801104,-0.15021381,0.29039702,-1.1402295,-0.3584579,0.22289607,-0.7414594,-0.4180988,0.17422237,-0.46439147,-0.41985783,0.07096227,-0.91887355,-0.16104938,0.08563028,-1.0846825,-0.36923832,0.069174066,-0.6825838,-0.34406355,0.046383105,-0.42359096,-0.28112432,-0.13126892,-0.86928284,-0.18229607,-0.10090919,-1.058597,-0.34087917,-0.09384604,-0.7629669,-0.32378116,-0.086542375,-0.53835666,-0.27806476,2.4380088,3.0160024,2.7919114,2.846406,3.1267421,3.115236,2.4382246,0.9766567,3.0012996,2.4182029,0.8348003,2.960542,2.5834157,0.6546681,2.9984026
6,1,0.0,0.0,0.0,0.30720308,-0.16703771,-0.1644821,0.5798266,-0.48756516,-0.25095615,0.7887879,-0.74980694,-0.31859004,1.0022501,-0.9036487,-0.36122814,0.2989724,-0.97847563,-0.20582086,0.3394711,-1.1541122,-0.37317932,0.32833752,-0.7881059,-0.44815972,0.3048457,-0.48375553,-0.4680301,0.07140824,-0.97846055,-0.19368944,0.12996687,-1.1378157,-0.39824864,0.15496685,-0.70479083,-0.46195275,0.15032978,-0.40628904,-0.47090444,-0.13223363,-0.93332523,-0.205218,-0.11996906,-1.177734,-0.3960783,-0.047019728,-0.8337097,-0.42640775,-0.0078845555,-0.5671879,-0.40932518,-0.31319362,-0.8377748,-0.22581515,-0.44496125,-1.1652383,-0.3415478,-0.5082518,-1.3579404,-0.38487494,-0.5639699,-1.5829157,-0.40397415,2.7206833,3.1100187,2.8698142,2.5884185,0.9671472,2.9970486,2.4208505,1.0840789,3.0047247,2.6622806,0.78618443,2.9794528,3.068104,3.0179918,2.9936864
4,1,0.0,0.0,0.0,0.1875858,-0.13695806,-0.13499385,0.27850676,-0.4261371,-0.19301939,0.08680269,-0.6715264,-0.23927063,-0.10548036,-0.7739502,-0.2898806,0.30630487,-0.9078736,-0.13503598,0.42018944,-1.2897346,-0.20873399,0.48147333,-1.5445057,-0.26846525,0.52470374,-1.7634622,-0.32226092,0.11406561,-0.98254895,-0.1469239,0.14469956,-1.4120978,-0.21651684,0.1537306,-1.6918116,-0.2956714,0.15083878,-1.9128731,-0.35619408,-0.06540942,-0.91492736,-0.17290889,-0.09529782,-1.2967507,-0.27338743,-0.11500685,-1.5415618,-0.3763565,-0.13494176,-1.7600744,-0.44470128,-0.23897094,-0.747831,-0.20829476,-0.35558304,-0.9897428,-0.32443693,-0.4348037,-1.1612191,-0.39570743,-0.50242895,-1.3316971,-0.44037813,2.4620228,2.1877682,2.7231371,3.086192,3.0747044,3.09967,3.0959208,3.020086,3.0970924,3.0710337,3.001157,3.0460334,2.9426565,3.09182,3.0088344
