label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14
4,0,0.0,0.0,0.0,-0.15761767,0.51741433,-0.2736457,-0.4871941,0.9834936,-0.43774804,-0.7929703,1.2941706,-0.5765081,-1.0153942,1.5378767,-0.67931676,-0.9339355,0.5192864,-0.29240155,-1.2089803,0.42766657,-0.46321726,-0.90443105,0.33985645,-0.5284383,-0.66853034,0.34861073,-0.54908323,-0.9616026,0.13978954,-0.23617639,-1.2091278,0.05079241,-0.42954805,-0.8349449,0.008824952,-0.4766399,-0.6164918,0.06422795,-0.47796965,-0.9524346,-0.19126889,-0.20724374,-1.2323598,-0.28680837,-0.37712905,-0.9125334,-0.2939075,-0.3554428,-0.69242495,-0.20177749,-0.3087491,-0.9130095,-0.46259937,-0.20337188,-1.1537143,-0.54082096,-0.3361829,-0.94506717,-0.52809304,-0.32702798,-0.76906407,-0.4314314,-0.291196,2.789978,2.9840555,3.105136,2.3398108,0.93590456,2.8067145,2.5514479,0.87110126,2.7634552,2.807596,0.5622348,2.708297,2.8198535,0.5017342,2.683658
0,1,0.0,0.0,0.0,0.2670475,-0.34552374,0.11287235,0.34117675,-0.67825943,0.10810415,0.39789724,-0.9038719,0.05024206,0.38640425,-0.99427193,0.0045423466,0.075003035,-1.023472,0.12468586,0.37775314,-1.2306879,0.030689014,0.44495425,-0.96224153,-0.04622704,0.38099685,-0.8003184,-0.08145969,0.030246811,-0.99949217,0.0100257555,0.38930744,-1.2124131,-0.049089793,0.45882335,-0.9254344,-0.07268428,0.37185934,-0.78896487,-0.08522385,0.02862318,-0.9519181,-0.110690184,0.3848389,-1.1892201,-0.15245076,0.44972318,-0.9070902,-0.10734348,0.36358795,-0.7510971,-0.06894826,0.054865107,-0.87701964,-0.22905536,0.35512754,-1.1107308,-0.22388084,0.41267827,-0.905072,-0.14958754,0.3390425,-0.74644166,-0.09627325,2.6318767,2.9102402,2.7290232,2.1770093,1.3099699,2.5337512,2.1283555,1.2888396,2.3392036,2.1941962,1.1994579,2.4216433,2.2619064,1.2096896,2.469366
4,0,0.0,0.0,0.0,-0.28748786,0.362789,-0.16269018,-0.6731841,0.5730387,-0.26243904,-0.99659497,0.7248186,-0.37267268,-1.2121818,0.8967325,-0.4575082,-0.98992544,0.037696674,-0.057221264,-1.3570571,-0.030159248,-0.2364937,-1.1388226,-0.0031778114,-0.3596808,-0.9063536,0.049989935,-0.41274697,-0.96505165,-0.256838,-0.052053943,-1.3125807,-0.34328276,-0.23342039,-1.025669,-0.27728122,-0.3197157,-0.8055345,-0.22592789,-0.3391365,-0.89475936,-0.5325094,-0.08063561,-1.294745,-0.65420777,-0.21073435,-1.0834104,-0.57506734,-0.21441495,-0.869338,-0.4992143,-0.18246305,-0.7912413,-0.77606946,-0.13002868,-1.1166915,-0.8802852,-0.1929465,-1.0571461,-0.81645,-0.17777352,-0.9246426,-0.733519,-0.14629416,2.7394705,3.0458505,2.9176543,2.6976593,0.9600198,2.834938,2.7245896,0.75411415,2.9421442,2.8155208,0.32397997,2.984511,2.6765447,0.50219417,2.8837957
0,0,0.0,0.0,0.0,-0.26767632,-0.19767283,-0.085354626,-0.46733746,-0.7255331,-0.13585944,-0.4342498,-1.181457,-0.2006569,-0.2246449,-1.3919487,-0.23617294,-0.19229774,-1.0443553,0.017768778,-0.30944324,-1.4007106,-0.16098353,-0.35356677,-1.0699568,-0.21654917,-0.27679664,-0.90041584,-0.22708417,-0.00041605803,-0.99996775,-0.008017008,-0.12310067,-1.3507402,-0.20649259,-0.19183643,-0.8694211,-0.18589804,-0.08871668,-0.7430778,-0.10901819,0.18384406,-0.9228804,-0.07269329,0.04702361,-1.246391,-0.28832245,-0.041421853,-0.77390486,-0.1965298,0.05769012,-0.6174171,-0.06974707,0.3907194,-0.7997182,-0.14552607,0.2242846,-1.0856855,-0.2841417,0.12690675,-0.76256955,-0.23348513,0.18555899,-0.5910939,-0.15504213,2.554914,2.7074246,2.4366796,2.661917,0.75088793,2.577059,2.5616355,0.6396259,2.2528055,2.4085448,0.6502068,2.3451161,2.1751206,0.8233665,2.4921112
0,0,0.0,0.0,0.0,0.18856992,-0.3986311,0.19946106,0.18915766,-0.6787139,0.26546988,0.1114632,-0.8720948,0.29114783,0.013585923,-0.9647872,0.30750853,0.1679745,-0.97715944,0.19411714,0.13325132,-1.2616391,0.27879924,0.09705553,-1.133531,0.3147181,0.09822154,-0.99945897,0.33372918,-0.015382579,-0.9924587,0.12161044,-0.0454869,-1.1531111,0.25942725,-0.048573043,-1.018578,0.3046482,-0.008309217,-0.9086798,0.3028249,-0.1799611,-0.92051715,0.071106926,-0.17077127,-1.0257095,0.2238207,-0.15750216,-0.9214437,0.2629264,-0.13472067,-0.824208,0.24576917,-0.31583604,-0.8112358,0.034521498,-0.27856955,-0.9024753,0.17842188,-0.24661644,-0.8119755,0.25653774,-0.21823318,-0.7105121,0.29051757,2.6837208,2.7483766,2.7142541,2.8432753,0.675916,2.8376896,2.543335,1.0429195,2.6409473,2.2232814,1.334517,2.605499,2.0289865,1.7654368,2.7659142
4,0,0.0,0.0,0.0,-0.34446618,0.31123704,-0.12843123,-0.7491222,0.518851,-0.21273544,-1.0760438,0.64367324,-0.3125852,-1.2913499,0.77316415,-0.38739067,-0.9917547,-0.023886686,-0.016411211,-1.3374976,-0.063122556,-0.18828371,-1.1205134,0.012204285,-0.30467412,-0.9040646,0.061828393,-0.3528423,-0.9552474,-0.2946307,-0.026367506,-1.3060226,-0.34900033,-0.20827828,-1.0345984,-0.24342619,-0.2797128,-0.80526423,-0.19457175,-0.28544968,-0.88602823,-0.554624,-0.07059203,-1.2798824,-0.65176725,-0.20813291,-1.052633,-0.5155392,-0.19733474,-0.8220021,-0.43536496,-0.15008038,-0.7797104,-0.7935616,-0.13467143,-1.1044898,-0.87701046,-0.20333469,-1.0249599,-0.7527695,-0.18142477,-0.87806,-0.6530555,-0.14129584,2.8732998,2.9991977,2.9715502,2.6911414,0.951928,2.866523,2.6731448,0.74458313,2.873132,2.737118,0.40886658,2.8882205,2.6000943,0.73983604,2.7366693
1,0,0.0,0.0,0.0,0.022521898,-0.558111,-0.04054497,-0.11074661,-1.1649151,-0.09836403,-0.2728141,-1.5993824,-0.14697321,-0.3160576,-1.965123,-0.19791348,-0.36000562,-1.1663095,-0.25140816,-0.91906637,-1.2922245,-0.36256155,-0.8370598,-1.1149286,-0.38784814,-0.65556926,-1.0490881,-0.39303407,-0.46289003,-0.8400379,-0.28296483,-1.0059245,-0.93743575,-0.35240555,-0.867404,-0.80803096,-0.31869745,-0.6888227,-0.750818,-0.31051648,-0.5382586,-0.48170263,-0.30891424,-1.0060924,-0.5820112,-0.38642183,-0.85982436,-0.48638985,-0.3204284,-0.68366957,-0.43389523,-0.28275922,-0.5952776,-0.12850076,-0.33102635,-0.95371896,-0.2633053,-0.40993518,-0.8226995,-0.20037489,-0.3655084,-0.6586425,-0.1364808,-0.32254162,2.8851461,3.0009484,2.9017298,2.1140718,0.96618986,2.3483422,2.258197,0.56944233,2.6837263,2.5888119,0.40725416,2.8217633,2.8164318,0.1264959,3.0483003
0,0,0.0,0.0,0.0,-0.31016356,-0.060094617,-0.1977653,-0.53689533,-0.43669,-0.2969429,-0.5370017,-0.8493657,-0.36575967,-0.4161003,-1.0934621,-0.39871356,-0.48191375,-0.8771413,-0.2843867,-0.56422347,-1.1917566,-0.47111765,-0.46212295,-0.82830954,-0.5068908,-0.37824193,-0.5975993,-0.5029467,-0.25105846,-0.9344716,-0.2524529,-0.22316927,-1.1305872,-0.4741408,-0.12548678,-0.6349848,-0.48128217,-0.109008774,-0.4349116,-0.4408395,-0.024538761,-0.93908596,-0.24192716,0.011220586,-1.068098,-0.49577934,0.06628027,-0.57667756,-0.44358984,0.067737654,-0.3688015,-0.34996656,0.172471,-0.8953984,-0.24023868,0.20335662,-0.96319014,-0.44936618,0.24759698,-0.60843444,-0.43970203,0.26110753,-0.42102596,-0.38496003,2.3052876,2.60735,2.6840582,2.8086133,0.6159486,3.0081441,2.4672801,0.90400314,2.901125,2.2818408,1.0200632,2.8081067,2.1596434,1.254387,2.8800383
0,0,0.0,0.0,0.0,0.14624351,-0.44307566,0.14215918,0.10129707,-0.7761109,0.16169159,-0.015938982,-0.9614239,0.14460598,-0.15633442,-1.0385319,0.118466705,0.13137986,-1.0284352,0.0903137,-0.030378595,-1.342695,0.09875688,-0.0995663,-1.1896967,0.0931,-0.07989739,-1.0502793,0.08561168,-0.043645673,-0.999027,0.006331641,-0.22808877,-1.2180644,0.05695062,-0.26613238,-1.052444,0.08429575,-0.21348126,-0.92370737,0.0827025,-0.22738321,-0.90565234,-0.06379425,-0.37234685,-1.045709,-0.0008135221,-0.37720695,-0.89786804,0.03697447,-0.31908232,-0.7887366,0.035906777,-0.40188986,-0.77604085,-0.124328956,-0.4627252,-0.8800876,-0.06308545,-0.44994357,-0.7621535,-0.0019391591,-0.39689764,-0.66079617,0.033316717,2.637439,2.691063,2.6339602,2.5369346,0.8997024,2.5769663,2.4675455,0.98008114,2.5066211,2.4786632,0.9925462,2.5635972,2.5281286,1.0290445,2.7534065
4,0,0.0,0.0,0.0,-0.20557652,0.48340234,-0.220074,-0.5730058,0.8617823,-0.3512841,-0.8789868,1.1515183,-0.47627345,-1.104135,1.4097644,-0.57111,-0.9888111,0.30614004,-0.12563609,-1.323195,0.28525,-0.3026087,-1.0867466,0.2624511,-0.4223007,-0.82501084,0.24586603,-0.4766564,-0.9948402,-0.019489193,-0.0995643,-1.3470614,-0.057660244,-0.2874705,-1.0593578,-0.055732243,-0.38184822,-0.7954326,-0.060894698,-0.40656185,-0.9553238,-0.33518377,-0.10772251,-1.3484063,-0.4075995,-0.25930747,-1.115592,-0.40655836,-0.27813148,-0.85962343,-0.39049196,-0.25606266,-0.8836672,-0.6209274,-0.1391295,-1.1803436,-0.67931354,-0.25903648,-1.0634526,-0.63961774,-0.26747885,-0.87658054,-0.5793486,-0.24184218,2.7603657,3.0814319,3.0478694,2.6403186,0.9648034,2.8774064,2.744696,0.81057775,2.9165053,2.8441982,0.4762516,2.965219,2.6672714,0.46446878,2.942885
4,1,0.0,0.0,0.0,0.29828432,0.44006225,-0.15994467,0.6041201,0.8141906,-0.22823404,0.92543894,1.0532929,-0.28258574,1.1695498,1.2014028,-0.29211316,1.0176117,0.34725225,-0.09226677,1.2340596,0.35913047,-0.25987607,0.86991537,0.38286543,-0.32006103,0.72628087,0.38944885,-0.33244506,0.9964816,0.040303096,-0.07348542,1.167573,0.024809862,-0.25907376,0.7654589,0.13039331,-0.2903972,0.6837755,0.15716296,-0.2872682,0.91304207,-0.2481082,-0.08107433,1.1183205,-0.29467407,-0.26166195,0.76402104,-0.16491896,-0.1831078,0.66093385,-0.12904185,-0.09781329,0.8161113,-0.5589271,-0.10136616,0.9611415,-0.6296168,-0.20124628,0.74942684,-0.4562588,-0.13405816,0.65290564,-0.38214833,-0.06085032,2.9663703,2.8981006,3.0032327,2.5168183,0.8292684,3.061728,2.3827207,0.9110912,3.0149555,2.5168407,0.5162639,2.683313,2.6689537,0.3790619,2.8394089
4,1,0.0,0.0,0.0,0.20742819,0.5794157,-0.113701075,0.5119519,1.0106574,-0.16134582,0.83906007,1.2553352,-0.2143653,1.0897751,1.433335,-0.24675946,0.9443938,0.6473849,-0.064808816,1.2664304,0.61984867,-0.24589494,0.95534223,0.64728296,-0.32963938,0.73104006,0.6282993,-0.35370234,0.9482609,0.30364728,-0.09273414,1.2709686,0.30591604,-0.30318475,0.88534796,0.37147912,-0.3700336,0.66102093,0.34245673,-0.37351313,0.89474595,-0.031966295,-0.1466118,1.2219995,-0.03436766,-0.3607966,0.86472064,0.049879156,-0.32800904,0.66155285,0.045680698,-0.25435063,0.80781317,-0.40970257,-0.20854923,1.0796647,-0.4037015,-0.35949495,0.86105484,-0.26961574,-0.32765684,0.69663143,-0.22572264,-0.26555827,2.857609,2.8273418,3.1071057,2.3482568,0.7726927,2.9117312,2.5805767,0.7656008,2.8084288,2.7235725,0.53304094,2.7850337,2.6062486,0.66125536,2.7811565
3,0,0.0,0.0,0.0,-0.29632732,-0.06306225,-0.06257643,-0.5442635,-0.35700914,-0.09006039,-0.6887435,-0.5788567,-0.12808153,-0.8263867,-0.6994966,-0.1580292,-0.37953302,-0.9431843,-0.040550187,-0.5008409,-1.3906788,-0.14142996,-0.57054937,-1.6707907,-0.20171086,-0.6076678,-1.9070805,-0.23653121,-0.23813413,-0.96923554,-0.062245496,-0.36150736,-1.2836604,-0.23931961,-0.39410207,-0.96025133,-0.2805178,-0.3641088,-0.7134674,-0.25593558,-0.07645096,-0.9700102,-0.09666402,-0.18802223,-1.3169849,-0.2480166,-0.24083185,-1.0091408,-0.21218887,-0.21632348,-0.7684692,-0.1324615,0.09672374,-0.95482355,-0.13986468,0.09181194,-1.3340167,-0.22168711,0.054576006,-1.5540212,-0.21310444,0.04460903,-1.7648534,-0.18022753,2.4748855,2.999687,2.8702111,2.931745,3.1195788,3.0353823,2.7022867,0.7623127,2.82654,2.771257,0.54115653,2.8074815,3.0106156,2.8473105,2.9747863
1,0,0.0,0.0,0.0,0.05296765,-0.5898277,-0.017146952,-0.045592017,-1.1339664,-0.06980139,-0.17308043,-1.5646096,-0.11369158,-0.2074708,-1.90035,-0.14932986,-0.46559986,-1.0852654,-0.21749325,-0.90829295,-1.2704488,-0.25951707,-0.75834906,-1.149048,-0.24101047,-0.58744925,-1.0566064,-0.22246312,-0.6170185,-0.7492061,-0.24078697,-0.99279404,-0.9579982,-0.25239274,-0.8359119,-0.86536497,-0.20313355,-0.67976457,-0.77913755,-0.19091412,-0.710946,-0.41784766,-0.25078076,-1.0070524,-0.61713815,-0.25732395,-0.8660256,-0.5516243,-0.17296793,-0.7213621,-0.46466663,-0.13694634,-0.7655694,-0.1009305,-0.25806248,-1.0020267,-0.3262922,-0.26132363,-0.87583804,-0.28209257,-0.18193386,-0.75108856,-0.19825691,-0.12804316,2.8654132,3.0334318,2.9566379,2.3740218,0.28332314,2.95768,2.712653,0.23847745,2.9438813,2.8582568,0.5018263,2.838107,2.44858,0.6622626,2.8424118
2,0,0.0,0.0,0.0,-0.22864117,-0.16414334,-0.082561776,-0.35771838,-0.4469408,-0.1387881,-0.3443538,-0.73823667,-0.20821166,-0.22138001,-0.92799264,-0.26309896,-0.31042293,-0.9524901,-0.048536338,-0.4420103,-1.3587822,-0.16854434,-0.50832653,-1.5956752,-0.25430295,-0.55020535,-1.7969948,-0.3156817,-0.13708276,-0.98721945,-0.08127734,-0.09274108,-1.4765075,-0.20559081,-0.072556116,-1.7608786,-0.280463,-0.049252685,-1.9940772,-0.32603285,0.00064220396,-0.90701085,-0.12830219,-0.03996228,-1.2983102,-0.25498033,-0.14232938,-1.0353544,-0.22327083,-0.1734283,-0.84720534,-0.17090286,0.10987381,-0.735921,-0.18779106,-0.02402673,-0.9267148,-0.28338695,-0.14584903,-0.7435769,-0.2567966,-0.18405585,-0.58304924,-0.21594039,2.6250887,2.6746385,2.6274054,2.9160578,3.069092,3.062691,2.8617318,3.1206644,3.0710142,2.942834,0.50416607,2.885151,2.4083424,1.1817584,2.7734287
1,0,0.0,0.0,0.0,-0.000428229,-0.5572489,-0.042356376,-0.16448955,-1.2181462,-0.12467605,-0.27337173,-1.6965425,-0.20090635,-0.27954808,-2.0890365,-0.27555892,-0.42780748,-1.1230149,-0.34390944,-1.0245582,-1.3051097,-0.49281582,-0.890455,-1.1369522,-0.5237225,-0.67221916,-1.0481925,-0.5250473,-0.5480572,-0.7379743,-0.39373484,-1.1242627,-0.9080368,-0.52423364,-0.9601808,-0.7602408,-0.49652907,-0.7466041,-0.6787248,-0.48037094,-0.6478055,-0.33470917,-0.43739966,-1.1648166,-0.5123827,-0.5466454,-1.0387484,-0.38718778,-0.47082722,-0.85049075,-0.31672958,-0.41860113,-0.72233933,0.05339427,-0.4780187,-1.1972096,-0.10045621,-0.56065124,-1.2427683,-0.08825487,-0.5243976,-1.2203324,-0.059448674,-0.49222192,2.8961737,3.1026163,2.9338312,2.2618206,0.7061994,2.6140044,2.5003915,0.44852197,2.7708068,2.7728682,0.4763192,2.7144349,2.5914502,2.1614292,1.7429047
0,1,0.0,0.0,0.0,0.14278267,-0.30008233,0.098791376,0.25387347,-0.6713918,0.19849607,0.28300297,-0.9508265,0.29845524,0.25614592,-1.0765849,0.39943358,0.26152697,-0.9837493,0.15367861,0.333668,-1.2672654,0.3292931,0.28486136,-1.1580553,0.44701776,0.2514763,-1.02034,0.51792634,0.1719979,-0.96910197,0.17679985,0.20326649,-1.1303729,0.3955146,0.16831477,-1.021085,0.46872088,0.14868316,-0.9117044,0.47908786,0.06386807,-0.8933293,0.22016634,0.08451355,-1.009858,0.41168612,0.0903956,-0.90935934,0.42283615,0.08058545,-0.7915066,0.38276967,-0.028547246,-0.81171536,0.27552933,-0.0024769465,-0.91286534,0.42978975,0.010091451,-0.81876016,0.47312963,0.008569146,-0.7247585,0.47782618,2.989186,2.9416091,2.718256,2.750676,1.3272505,2.795478,2.3926191,1.4980334,2.6509914,2.361408,1.1432929,2.6828918,2.4578183,1.4415766,2.7368963
0,0,0.0,0.0,0.0,0.18245825,-0.3468209,0.21666883,0.19217163,-0.66844237,0.28710482,0.14818071,-0.8941587,0.30921996,0.085768625,-1.0051581,0.31576532,0.27635822,-0.9446587,0.24774434,0.22116584,-1.2229558,0.35517746,0.12877864,-1.1211925,0.4019565,0.10972732,-1.0144316,0.426347,0.12083605,-0.97877884,0.16550142,0.06959561,-1.1351253,0.32434836,0.02634718,-1.010179,0.3696221,0.05184208,-0.896012,0.36788195,-0.040813334,-0.937224,0.10472692,-0.07997636,-1.0062202,0.27745283,-0.10116272,-0.90096986,0.30510274,-0.07666325,-0.8026979,0.2769579,-0.18666695,-0.8678388,0.058836266,-0.1910086,-0.90436244,0.23121801,-0.18799376,-0.80484086,0.3088896,-0.16833138,-0.7058193,0.3366486,2.6295178,2.8913207,2.8196633,2.6696825,1.1449374,2.592413,2.4295256,1.2483841,2.4984066,2.060247,1.4921155,2.4594364,1.8462497,2.0237722,2.7211447
5,1,0.0,0.0,0.0,0.28208086,-0.12885264,-0.11394049,0.48702708,-0.43316922,-0.12672037,0.6130023,-0.7085537,-0.13004737,0.7272037,-0.88939196,-0.13402179,0.30933473,-0.93068445,-0.048069835,0.39903283,-1.2761886,-0.0775688,0.43528387,-1.4734205,-0.117584765,0.45800623,-1.6640124,-0.15771654,0.13778295,-0.9896381,-0.04040038,0.1601217,-1.3756931,-0.070411935,0.16962893,-1.6050787,-0.13321474,0.16340616,-1.8076993,-0.18797067,-0.026027758,-0.94276166,-0.04745305,-0.076237105,-1.2985871,-0.1076531,-0.104846336,-1.5244445,-0.18983057,-0.13602969,-1.7221154,-0.2497661,-0.17473586,-0.8159862,-0.064145654,-0.2826614,-1.0695537,-0.13803983,-0.35373348,-1.2381525,-0.19531085,-0.40727708,-1.3969039,-0.23441297,2.5182507,2.9762535,3.0071595,3.0669353,3.006602,3.0790873,3.0530756,2.9513435,3.0719218,2.980654,2.9606493,3.079093,2.8773606,3.1000843,3.038976
3,0,0.0,0.0,0.0,-0.38301542,-0.044743188,-0.11964714,-0.66950244,-0.23896584,-0.19338036,-0.9175667,-0.4295547,-0.26482022,-1.1193086,-0.5123774,-0.33273458,-0.5802745,-0.7872716,-0.14119819,-0.76767,-1.2269055,-0.2701417,-0.86460465,-1.4822952,-0.35371545,-0.93696195,-1.7240608,-0.4020826,-0.42995703,-0.89466155,-0.12131627,-0.4672471,-1.1080489,-0.28192005,-0.3458314,-0.7560999,-0.30677468,-0.28905395,-0.5267992,-0.27887142,-0.25260323,-0.96263516,-0.116889134,-0.28141874,-1.2032982,-0.24438669,-0.17980699,-0.8701972,-0.20750521,-0.13436201,-0.6494285,-0.13576129,-0.08575558,-0.97543395,-0.12574741,-0.109639764,-1.3363626,-0.19290088,-0.12065517,-1.5392407,-0.18554556,-0.13730282,-1.7646949,-0.15732953,2.6693044,3.0818267,2.8738852,2.8845103,3.0905669,3.013388,2.56746,0.7201418,2.9368496,2.7518275,0.41430628,2.919488,3.0818098,2.9215298,3.0514958
4,1,0.0,0.0,0.0,0.17966327,0.45437384,-0.1786883,0.48476562,0.89267635,-0.24791102,0.7651884,1.1776524,-0.29988873,0.9891766,1.3724226,-0.31511453,0.96695143,0.5086893,-0.11023863,1.1412194,0.4621689,-0.30276293,0.79659337,0.4283371,-0.38147753,0.6082887,0.43028146,-0.39952314,0.9805573,0.17178257,-0.09485756,1.1154674,0.10050519,-0.28976145,0.73299414,0.1392461,-0.32043192,0.60476595,0.1972056,-0.30326408,0.92125106,-0.15132406,-0.115007214,1.0795788,-0.22866556,-0.3194265,0.7554356,-0.15712279,-0.2720425,0.64414537,-0.08767219,-0.1931811,0.82597965,-0.46374932,-0.14925851,0.9592673,-0.56261736,-0.28180233,0.7726982,-0.472189,-0.24952306,0.69682467,-0.3961051,-0.18962921,2.8261714,2.9737616,3.0317028,2.181234,1.089991,2.9749508,2.164777,1.0392708,2.7611907,2.364937,0.7446886,2.63109,2.611587,0.5459557,2.6678433
0,1,0.0,0.0,0.0,-0.14854062,-0.35028353,0.098768845,-0.16138904,-0.6744789,0.1052832,-0.07113282,-0.93603855,0.09387314,0.010883098,-1.0630411,0.09163012,-0.14076723,-1.0154768,0.003872042,0.119046316,-1.1344677,0.038078923,0.16034095,-0.9676237,0.09135086,0.11705409,-0.86022323,0.12523538,0.029559871,-0.997814,-0.059105378,0.2808557,-1.0764717,0.006332975,0.28805187,-0.9084206,0.060209375,0.21877883,-0.8257752,0.07645596,0.2051565,-0.9036312,-0.10604437,0.42763385,-0.99460375,-0.03584833,0.42514795,-0.8362457,0.01693606,0.3559559,-0.74759626,0.022076458,0.36488646,-0.7660247,-0.14449918,0.53212667,-0.86698073,-0.08026127,0.5051121,-0.7306189,-0.021068351,0.4375346,-0.6353355,0.0074746003,2.7146451,2.764768,2.8991272,1.8608657,1.4293349,2.543078,1.8779932,1.4055183,2.4047847,2.1124573,1.2982116,2.450551,2.388037,1.0859101,2.7107198
1,0,0.0,0.0,0.0,0.028158216,-0.5237258,0.023072174,-0.09822197,-0.996399,0.006237759,-0.22875224,-1.381952,-0.015625782,-0.26006305,-1.6844792,-0.0434177,-0.47005805,-1.0499797,-0.10447625,-0.887148,-1.0954648,-0.1253009,-0.83835095,-0.92494965,-0.1122254,-0.70423836,-0.8417535,-0.10189988,-0.6178957,-0.77351487,-0.14099523,-0.9705358,-0.7552852,-0.13341503,-0.87652373,-0.61727715,-0.096350364,-0.72521085,-0.56397766,-0.091441445,-0.70891374,-0.44615716,-0.16725345,-1.0082154,-0.4542264,-0.17316487,-0.903251,-0.34741846,-0.12394484,-0.76010805,-0.29969555,-0.11045535,-0.7631976,-0.11716975,-0.1870124,-0.99237853,-0.1556599,-0.20225637,-0.8743645,-0.070443824,-0.15414907,-0.7392658,-0.032562062,-0.11902069,2.817099,3.0736856,2.915753,2.102427,1.181114,2.4065838,2.1821537,1.0443519,2.4860427,2.5819242,0.80940527,2.6268985,2.9689121,0.5157389,2.7957604
0,0,0.0,0.0,0.0,-0.19267163,-0.2262093,-0.2531437,-0.29149365,-0.62628824,-0.2503376,-0.29196027,-1.0221134,-0.19658825,-0.2924949,-1.3205999,-0.089393385,-0.6339393,-0.8150343,0.022865774,-0.63039464,-1.2754898,-0.06459359,-0.46222776,-1.1312038,-0.08310013,-0.383539,-0.95179504,-0.050676398,-0.4484778,-0.87793225,0.1676386,-0.31113905,-1.2273139,0.02525584,-0.14904478,-0.9444274,-0.04111726,-0.14890657,-0.7786585,-0.018339187,-0.26554567,-0.9360993,0.27040154,-0.14345315,-1.1700584,0.09651976,-0.040307462,-0.8985611,0.028464913,-0.08263536,-0.7667465,0.056037292,-0.136486,-0.98933655,0.36071435,-0.01902009,-1.1168599,0.22677796,0.034885276,-0.9236621,0.16508609,-0.020307703,-0.7872829,0.17264642,2.3138258,2.869339,2.9317737,2.4441555,0.9068402,2.6308784,2.1544917,1.0443518,2.5244713,2.023385,1.1432106,2.3484895,1.8397539,1.3505919,2.4052923
4,0,0.0,0.0,0.0,-0.303937,0.34130663,-0.16198792,-0.68546283,0.5892149,-0.2626768,-1.0087926,0.7922358,-0.37188432,-1.1984019,0.9641958,-0.44935247,-0.99484605,0.09152486,-0.056067336,-1.3222293,0.05149881,-0.23319227,-1.0536598,0.079675205,-0.34525117,-0.8368181,0.11962798,-0.39335862,-0.97967225,-0.19439527,-0.049525052,-1.295518,-0.23749602,-0.23429805,-0.9732943,-0.1717467,-0.30652916,-0.78496593,-0.12279184,-0.31583205,-0.9198819,-0.4726947,-0.07631572,-1.2764053,-0.58160317,-0.22009486,-1.0164158,-0.4961461,-0.19938911,-0.8189894,-0.40724438,-0.14562818,-0.8264852,-0.7183445,-0.12334376,-1.1105543,-0.81814855,-0.19238387,-0.99116987,-0.73409426,-0.15684558,-0.84897417,-0.6499476,-0.10627755,2.8572607,3.0789375,2.9721437,2.6598086,0.8863293,2.948345,2.662412,0.74421084,2.9651663,2.8000104,0.29330996,2.9440928,2.752741,0.2684793,3.0456307
5,0,0.0,0.0,0.0,-0.27564186,-0.14547913,-0.10736207,-0.4777922,-0.4233837,-0.1797961,-0.631442,-0.6787265,-0.24292146,-0.777143,-0.85787785,-0.30782947,-0.28694168,-0.9275793,-0.1354231,-0.38335997,-1.3210692,-0.22126907,-0.45807254,-1.572475,-0.29333425,-0.51221985,-1.7898417,-0.3498622,-0.113632485,-0.9828838,-0.14500715,-0.150645,-1.3923719,-0.21849279,-0.17723776,-1.6642622,-0.28488675,-0.19148903,-1.898177,-0.33861578,0.0624335,-0.9227592,-0.16688485,0.14683887,-1.3160752,-0.2561863,0.19801871,-1.5763268,-0.3376401,0.23750156,-1.7958673,-0.3963924,0.22796732,-0.7851843,-0.19441357,0.39540085,-1.0308778,-0.2828668,0.49937952,-1.2033628,-0.3390091,0.58346206,-1.369946,-0.37861553,2.6852615,3.0562837,2.9898682,3.0500016,3.065776,3.0935264,3.1017284,3.079624,3.1036236,2.995051,3.0603642,3.0982642,2.8317735,3.0853543,3.0454478
0,1,0.0,0.0,0.0,0.12661295,-0.27482754,0.23495069,0.19124798,-0.56468654,0.30581254,0.29474524,-0.7708467,0.30183488,0.35629314,-0.9319449,0.3028078,-0.09766288,-0.9505844,0.30035713,0.25965828,-1.1207209,0.28214905,0.33566216,-0.91843945,0.2433537,0.26596382,-0.74969566,0.22907713,-0.1018734,-0.9827219,0.15452942,0.31459096,-1.1616647,0.17268495,0.3831266,-0.93889225,0.1648263,0.29967037,-0.78022003,0.1577299,-0.03494996,-0.95398843,0.011352605,0.3844466,-1.1595073,0.032825023,0.43780038,-0.8707735,0.06605141,0.35313615,-0.6866476,0.0836921,0.090191625,-0.8834846,-0.11840856,0.4370848,-1.0193324,-0.076601826,0.46178055,-0.7921857,-0.017101496,0.3770827,-0.62430114,0.01937398,2.6756012,2.7913797,3.0386941,1.8815976,1.4954042,2.3906033,1.8758051,1.4622256,2.3594623,1.9899172,1.3053005,2.530501,2.0216687,1.345153,2.5772836
